otc_id,nfl_player_id,esbid,gsis_id,gsis_it_id,pff_id
679,2495241,THO092066,00-0028000,37137,6214
680,735,BES106788,00-0026000,33526,4694
681,,,00-0029463,39345,7548
682,2532989,SHE238558,00-0029111,39078,7400
683,2506600,PAT410630,00-0023727,30612,2868
684,,,00-0025820,33081,4315
685,,REE192451,00-0021377,27154,1031
686,496835,ODR296636,00-0027878,35467,5553
687,2507195,SOL128376,00-0025495,32301,3724
688,,ADA396272,00-0028998,38945,7680
689,,,00-0029103,39070,7392
690,2499276,WIL726328,00-0028173,37310,6387
691,2506220,DEN261515,00-0023173,30311,2561
692,497018,JER488192,00-0027678,35512,5598
693,2533030,GRA699244,00-0029104,39071,7393
694,2530765,FRE425974,00-0028454,37934,6633
695,,MAR658218,00-0029593,38572,7046
696,2536532,LAN316310,00-0029619,38449,7002
697,,KAD161787,00-0029595,38685,7148
698,,,00-0029110,39077,7399
699,,,00-0028381,37861,6577
700,2533340,,00-0029107,39074,7396
701,2506381,BUR414018,00-0023477,29869,2259
702,,,00-0029571,38745,7200
703,496820,MIS374104,00-0027883,35479,5565
704,,,00-0028415,37895,6601
705,2533034,MIL373118,00-0029615,38627,7097
706,2507596,THI675348,00-0026577,34790,5488
707,2507282,MOO551757,00-0025708,32853,4018
708,2532834,EGN177981,00-0029694,38608,7080
709,2495216,POU545069,00-0027953,37088,6167
710,494254,CAR542658,00-0027744,35584,5668
711,2533534,VER613364,00-0029693,38602,7074
712,2506194,NOV427288,00-0023096,30231,2726
713,496739,JON653665,00-0027762,35602,5686
714,2495894,MAR452561,00-0024273,30872,3003
715,2506420,,00-0023516,29908,2298
716,2532903,MAT576281,00-0029580,38757,7211
717,2532956,,00-0029701,38538,7014
718,2507783,SMI707600,00-0027037,34512,4984
719,,YEA632822,00-0028253,37753,6480
720,81869,,00-0026941,34660,5133
721,2495162,,00-0028058,37195,6272
722,,,00-0026541,34749,5211
723,,,00-0029564,38713,7172
724,2532798,BOY585357,00-0029416,38653,7123
725,496788,,00-0027865,35452,5538
726,80727,HUG172012,00-0026914,34599,5072
727,2507218,CEL251361,00-0025549,32355,3778
728,2534796,,00-0029429,38759,7213
729,2495309,MAT534119,00-0028054,37191,6268
730,2495356,THO767983,00-0028424,37904,6607
731,,,00-0026215,33156,4389
732,2533037,POL125846,00-0029438,39319,7532
733,497242,HAR007683,00-0027725,35564,5648
734,2505949,EDW667014,00-0022750,29004,1772
735,,,00-0028028,37165,6242
736,,,00-0026574,34787,5241
737,2536031,JOH146736,00-0029435,39316,7530
738,,,00-0027961,37096,6175
739,,,00-0028493,37973,6667
740,2541243,HAR195786,00-0030383,40039,7872
741,2506888,RYA781990,00-0024248,30847,2978
742,2535131,,00-0029419,38683,7146
743,2534241,CAR471726,00-0029119,39109,7406
744,1581,,00-0026189,33130,4363
745,2495469,,00-0028087,37224,6301
746,,,00-0029017,38964,7342
747,,,00-0029440,39321,7533
748,,MAT196757,00-0023514,29906,2296
749,,,00-0026168,33109,4342
750,71227,,00-0027019,34494,4966
751,2495223,SAL108421,00-0028050,37187,6264
752,,,00-0022755,29094,1862
753,496907,,00-0027814,35659,5743
754,2495802,AVA444955,00-0024324,30923,3054
755,2495298,,00-0028129,37266,6343
756,2505827,,00-0022531,29550,2148
757,80429,MAC710352,00-0026995,34470,4942
758,,VAN472249,00-0028099,37236,6313
759,71435,PHI371340,00-0027139,34659,5132
760,494261,COL295827,00-0027835,35685,5767
761,79607,MCC620232,00-0027029,34504,4976
762,,BRO057770,00-0027583,36112,6037
763,2507486,DAV500592,00-0026298,33239,4472
764,,HEN645775,00-0028427,37907,6610
765,,,00-0027849,36261,6067
766,,,00-0029402,39306,7523
767,,,00-0027757,35597,5681
768,2504531,VIC311467,00-0020245,26219,773
769,,,00-0027145,34673,5146
770,2532890,KEN104336,00-0029409,38576,7049
771,2508043,ALL632895,00-0027652,35476,5562
772,,,00-0029518,39400,7591
773,2532842,,00-0029567,38618,7089
774,,,00-0026536,34744,5206
775,2535535,SUP299361,00-0028987,38938,7324
776,,,00-0026759,34983,5371
777,497282,COO700168,00-0027758,35598,5682
778,2541174,MCN283529,00-0029744,39937,8073
779,2541154,JON236068,00-0030395,40198,8033
780,2533544,,00-0029098,39045,8539
781,2495160,HAV606770,00-0028178,37315,6392
782,,HER466325,00-0023560,29953,2343
783,2506482,COL192262,00-0023579,29973,2363
784,2506340,SMI031126,00-0023436,29819,2218
785,,,00-0027706,35544,5629
786,2532825,,00-0029412,38589,7061
787,,BAK597488,00-0026161,33102,4335
788,,,00-0028856,38796,7241
789,2495276,DEN660497,00-0028029,37166,6243
790,,,00-0029015,38962,7341
791,2505472,SAM616410,00-0021956,28156,1432
792,,,00-0029420,38687,7150
793,,,00-0029423,38722,7180
794,71255,COF681801,00-0027069,34549,5021
795,2495198,MAT000000,00-0028168,37305,6382
796,496841,PET099667,00-0027686,35522,5607
797,2532829,WIL000005,00-0028863,38803,7666
798,496731,,00-0027735,35574,5658
799,2530575,DAV286887,00-0028307,37807,6525
800,729,ABD660476,00-0025940,33465,4652
801,2506268,ALE509608,00-0023259,30412,2476
802,,,00-0029005,38952,7333
803,222,DOU372712,00-0026224,33165,4398
804,,,00-0027729,35568,5652
805,2495471,ROD369979,00-0028083,37220,6297
806,,,00-0028852,38792,7238
807,2495744,SNE717004,00-0025631,32437,3860
808,,HAW653722,00-0027717,35556,5641
809,,,00-0029733,36280,8054
810,2533455,MAS316324,00-0029617,38694,7156
811,2533554,HAR000002,00-0028845,38785,7748
812,,VAU175116,00-0026644,34863,5289
813,2495454,,00-0027944,37079,6158
814,,BLA612525,00-0025426,32232,3655
815,,,00-0027419,35932,5926
816,2531203,,00-0028792,38259,6889
817,2664,BIE712400,00-0026294,33235,4468
818,,,00-0029527,38621,7091
819,2506526,MOS360193,00-0023624,30018,2408
820,,,00-0028853,38793,7239
821,,BOS219856,00-0028130,37267,6344
822,2504797,BRY500226,00-0020578,27091,1223
823,310,,00-0026143,33084,4317
824,,,00-0028860,38800,7243
826,,,00-0027699,35537,5622
827,,,00-0028847,38787,7236
828,,KON751046,00-0029411,38585,7058
829,,THO641056,00-0028846,38786,7235
830,,,00-0028866,38806,7247
831,,,00-0026278,33219,4452
832,1037913,MCC340374,00-0027840,35690,5771
833,2506366,WHI472686,00-0023462,29854,2244
834,81284,,00-0026544,34754,5214
835,496963,WEA447811,00-0027871,35458,5544
836,,,00-0027770,35610,5694
837,2495694,NIC133755,00-0025496,32302,3725
838,1357,DEC677964,00-0026238,33179,4412
839,,,00-0027846,35696,5777
840,,,00-0010711,24749,536
841,,,00-0028406,37886,6594
842,2532987,,00-0029430,38780,7230
843,,CLA004828,00-0022245,29234,2011
844,71405,MOO749400,00-0027031,34506,4978
845,,,00-0029366,39270,7500
846,2534752,ROB365754,00-0029281,38657,7127
847,494257,CHA185370,00-0027733,35572,5656
848,2504844,HAR600985,00-0020712,27498,1251
849,2506347,ROL403288,00-0023443,29832,2225
850,,,00-0029465,39347,7550
851,,MOS358074,00-0029283,38661,7131
852,,,00-0028383,37863,6578
853,,,00-0029742,39794,8324
854,,,00-0027760,35600,5684
855,,SNE230934,00-0022838,28987,1755
856,2506382,WEB558045,00-0023478,29870,2260
857,81300,,00-0027134,34652,5125
858,2495227,SCO227251,00-0028159,37296,6373
859,,BAA738296,00-0023468,29860,2250
860,,,00-0027464,35982,6921
861,,,00-0024390,30991,3121
862,,DIE145930,00-0021922,28196,1468
863,2533035,WIL672509,00-0029251,38562,7036
864,238498,EDE425791,00-0027150,34683,5156
865,2505996,MAN473170,00-0022803,28953,1722
866,80672,NIC726593,00-0027005,34480,4952
867,2530699,HYN548472,00-0028492,37972,6666
868,2499260,WIL326694,00-0028140,37277,6354
869,,,00-0029468,39350,7553
870,,BRE701674,00-0028055,37192,6269
871,496843,,00-0027867,35454,5540
872,2533061,HOS233600,00-0029267,38624,7094
873,2495179,JER463741,00-0028021,37158,6235
874,2506413,TUC056287,00-0023509,29901,2291
875,71197,BAR811942,00-0027022,34497,4969
876,302,RIV576418,00-0026149,33090,4323
877,,,00-0029171,39153,7437
878,,,00-0028940,38891,7749
879,2537933,DON564065,00-0028838,38512,7638
880,,,00-0030393,40177,8012
881,2495164,HER828785,00-0028620,38094,6767
882,2533019,KUH617029,00-0029312,38770,7223
883,2507846,,00-0027248,35756,5814
884,,,00-0028360,37446,6985
885,2495114,AUS456698,00-0027990,37127,6204
886,2495879,KIW059326,00-0024247,30846,2977
887,,,,,7497
888,,MCC169214,00-0029302,38730,7657
889,,,00-0028183,37320,6397
891,2495108,AMU221488,00-0027957,37092,6171
892,2533533,RAN372502,00-0029262,38593,7065
893,,,00-0022855,29037,1805
894,,,00-0027823,35672,5754
895,2530855,PAY528965,00-0028368,37635,6419
896,,,00-0029362,39266,7723
897,,WEA126153,00-0024110,31188,3552
898,1037916,,00-0027842,35692,5773
899,326,THO387318,00-0026203,33144,4377
900,2532996,,00-0029220,38777,7228
901,2495669,MCB000000,00-0025608,32414,3837
902,,,00-0028136,37273,6350
903,2507855,CRU827288,00-0027265,35773,5827
904,2536028,HIL000001,00-0029407,38314,6999
905,,BEA648028,00-0027036,34511,4983
906,2507200,DEO425791,00-0025503,32309,3732
907,,,00-0028158,37295,6372
908,2495437,REI694855,00-0028267,37767,6493
909,2532801,BRA489900,00-0029600,38568,7042
910,2534566,BLA573701,00-0029050,38997,7362
911,,,00-0027752,35592,5676
912,2535837,PAS822673,00-0029076,39023,7689
913,2495441,,00-0027948,37083,6162
914,79611,MIL544398,00-0027055,34532,5004
916,,BRA068131,00-0028451,37931,6630
917,2533000,ANG280911,00-0029692,38600,7072
918,,,00-0028401,37881,6591
919,2495341,SHO727038,00-0028052,37189,6266
920,252,,00-0026197,33138,4371
921,2499249,PRO490429,00-0028059,37196,6273
922,496859,,00-0027679,35513,5599
923,,,00-0027754,35594,5678
924,,,00-0027585,36114,6039
925,,,00-0029058,39005,7369
926,280,,00-0026253,33194,4427
927,,MON286080,00-0026984,34459,4931
928,,,00-0028565,38045,6723
930,,,00-0025490,32296,3719
931,2505900,BAB714004,00-0022695,28979,1748
932,,,00-0024290,30889,3020
933,,,00-0022502,29520,2001
934,2495912,MIN067178,00-0024405,31006,3136
935,2540181,BOY049190,00-0030474,40050,7884
936,2539331,,00-0030083,40089,7923
937,,,00-0030099,40126,7959
938,2507784,JOH000003,00-0027044,35783,6930
939,2534770,GRI692120,00-0029510,39392,7585
940,2495472,TOD628353,00-0028121,37258,6335
941,2506063,,00-0022874,29090,1858
942,2535867,STA425500,00-0029061,39008,7372
943,2533038,,00-0029707,38535,7011
944,,,00-0028420,37900,6605
945,2495797,AND291445,00-0024303,30902,3033
946,2495888,,00-0024243,30842,2973
947,,,00-0029296,38708,7168
948,,,00-0029063,39010,7373
949,,DRE527472,00-0024275,30874,3005
950,,,00-0029052,38999,7364
951,2535882,BRO564694,00-0029155,39137,7698
952,2532858,HAR492318,00-0029610,38706,7653
953,,,00-0030415,40176,8011
954,2495712,POS250036,00-0025421,32227,3650
955,,,00-0029743,39866,8322
956,2507609,,00-0026605,34821,5263
957,2534761,DAV727624,00-0029053,39000,7365
958,,,00-0027693,35529,5614
959,,,00-0029204,38761,7215
960,496760,,00-0027862,35449,5535
961,,NWA431454,00-0025536,32342,3765
962,,RAC584472,00-0028014,37151,6228
963,2507585,TAU121126,00-0026557,34770,5226
964,2507891,,00-0027338,35851,5871
965,2532786,ALL057341,00-0029553,38773,7224
966,2495822,CRO161100,00-0024234,30833,2964
967,2506056,GEA429541,00-0022867,29070,1838
968,2495324,PAT267050,00-0028026,37163,6240
969,2495328,POW162772,00-0028064,37201,6278
970,,,00-0030325,40768,8446
971,,,00-0026831,35057,5421
972,,,00-0021081,27152,1029
973,,,00-0028117,37254,6331
974,2530479,BAR378906,00-0028274,37774,6499
975,,,00-0026366,33307,4540
976,2540177,WIL750668,00-0030047,40184,8019
977,,WHI006874,00-0024344,30943,3074
978,2535718,HAR576467,00-0029040,38987,7355
979,4267,LAN698004,00-0026028,33558,4713
980,2495717,REV515344,00-0025401,32207,3630
981,2530610,WEL363873,00-0028334,37836,6553
982,2495621,HAR362681,00-0025434,32240,3663
983,,,00-0024219,30818,2949
984,2533008,DAV262404,00-0029607,38607,7079
985,,,00-0027311,35823,5854
986,,,00-0029039,38986,7354
987,2539290,,00-0030114,40166,8000
988,,GAT196555,,,
989,89752,LAN676799,00-0027144,34671,5144
990,238227,,00-0027023,34498,4970
991,2495951,,00-0024312,30911,3042
992,,MCI600092,00-0023904,31261,3598
993,,,00-0028146,37283,6360
994,,,00-0028842,38497,7005
995,2533005,SMI344730,00-0029112,39079,7401
996,2495177,JAR256007,00-0027992,37129,6206
997,,,00-0018093,24534,456
998,2495189,KER321479,00-0028091,37228,6305
999,,,00-0029716,39760,7635
1000,497192,MCK725816,00-0027712,35551,5636
1001,,,00-0028377,37682,6435
1002,,,00-0028403,37883,6995
1003,,,00-0028291,37791,6514
1004,2534441,BUS252052,00-0029143,38717,7176
1005,2495148,ELL584769,00-0028032,37169,6246
1006,2530540,REU128541,00-0028238,37738,6469
1007,79527,WIL741575,00-0027879,35468,5554
1008,,CHE253467,00-0026157,33098,4331
1009,79858,SAN091667,00-0026898,34456,4928
1010,2534889,SIM341997,00-0029151,39133,7423
1011,2505076,MCC600777,00-0021206,27213,1085
1012,79897,BUT141928,00-0027017,34492,4964
1013,2495490,WIL078350,00-0027968,37103,6182
1014,2495262,BEL740458,00-0028292,37792,6515
1015,,MAN228598,00-0024244,30843,2974
1016,2532818,COP568656,00-0029559,38546,7022
1017,,SAP613372,00-0027734,35573,5657
1018,,,00-0027509,36030,6116
1019,,,00-0028829,36635,8551
1020,2506885,HOL657297,00-0024240,30839,2970
1021,79563,GRE510029,00-0026899,34516,4988
1022,,,00-0027264,35772,5826
1023,2533537,HIL590866,00-0028995,38573,7047
1024,,,00-0029655,39613,8554
1025,2540008,,00-0030121,40187,8022
1026,,,00-0024837,32781,4207
1027,,,00-0028901,38845,7669
1028,,,00-0028584,38064,6739
1029,2508044,DUC019774,00-0027667,35500,5586
1030,80680,POW641973,00-0027064,34543,5015
1031,89774,PAL226555,00-0026635,34853,5281
1032,,,00-0028190,37327,6404
1033,71431,PET710823,00-0026996,34471,4943
1034,,,00-0028976,38927,7316
1035,2495647,JOH088640,00-0025389,32195,3618
1036,,,00-0029233,39206,7465
1037,,,00-0029882,40339,8145
1038,,GRE578129,00-0029213,38678,7142
1039,2495885,LAW697295,00-0024237,30836,2967
1040,1330,AVR296636,00-0026232,33173,4406
1041,,REY219856,00-0027110,34607,5080
1042,,,00-0020445,26268,820
1043,,,00-0027520,36041,6001
1044,2507793,CAR080364,00-0027124,34628,5101
1045,2533024,BEN688876,00-0029265,38615,7086
1046,2505923,PHI651521,00-0022723,29051,1819
1047,,,00-0027880,35469,5555
1048,,,00-0020444,26236,788
1049,,,00-0027369,35882,5898
1050,2495776,WEN189981,00-0025571,32377,3800
1051,,,00-0027099,34586,5059
1052,2534569,GRE291586,00-0029216,38726,7184
1054,2532917,,00-0029234,39207,7466
1055,2550733,,00-0031320,42052,9065
1056,,,00-0025934,33459,4648
1057,2541302,WIL156886,00-0029793,40246,7876
1058,,,00-0029014,38961,7340
1059,2495585,DAH251407,00-0024796,32740,3920
1060,79860,STA134157,00-0026498,34452,4924
1061,81308,,00-0027076,34558,5030
1062,2495468,,00-0027995,37132,6209
1063,2505511,BUR338629,00-0021999,28108,1386
1064,,,00-0027287,35799,5843
1065,,,00-0025857,33376,4598
1066,,EDW629082,00-0029227,39200,7463
1067,,,00-0028631,38105,6773
1068,2533042,,00-0029672,38553,7029
1069,,SIM797571,00-0024343,30942,3073
1070,,,00-0029221,39194,7460
1071,,,00-0023485,29877,2267
1072,,,00-0029210,38655,7125
1073,,,00-0027359,35872,5889
1074,2532807,,00-0029209,38584,7057
1075,2504833,HIL586565,00-0020679,27467,1255
1077,2506921,TUL394525,00-0024331,30930,3061
1078,2532986,WHI627494,00-0029212,38668,7135
1079,2495942,,00-0024276,30875,3006
1080,2532892,LEW746912,00-0029217,38753,7207
1081,,,,,
1082,,,00-0026183,33124,4357
1083,,,00-0021756,28360,1623
1084,497145,BEL389385,00-0027218,35725,5797
1085,2506363,,00-0023459,29851,2241
1086,79643,SHA517783,00-0027045,34522,4994
1087,2508119,GRE037487,00-0028034,37171,6248
1088,497258,QUA373212,00-0027753,35593,5677
1089,79631,RAJ346075,00-0026985,34460,4932
1090,,,00-0028602,38082,6756
1091,,GOO080748,00-0025660,32804,4222
1092,496988,,00-0027875,35462,5548
1094,,,00-0023439,29828,2221
1095,2508068,WIL662986,00-0027822,35671,5753
1096,80431,MAT538690,00-0027002,34477,4949
1097,,,00-0028079,37216,6293
1098,,,,,
1099,2495170,HOU242346,00-0028069,37206,6283
1100,,,00-0027970,37105,6184
1101,2495552,BIS247164,00-0025579,32385,3808
1102,2534875,MOS231304,00-0029130,39120,7696
1103,2534827,BAR114314,00-0029187,39169,7703
1104,2530690,,00-0028409,37889,6595
1105,764,HAY163825,00-0026315,33256,4489
1106,2507701,DIE682921,00-0026784,35008,5390
1107,,,00-0027602,35278,5519
1108,2538145,VAN749202,00-0029685,39684,7746
1109,2530711,LAT681499,00-0028600,38080,6754
1110,2507183,JON404681,00-0025465,32271,3694
1111,497206,STA583786,00-0027791,35632,5716
1112,2532799,BOY612580,00-0029051,38998,7363
1113,2506719,BUS248356,00-0023918,31295,3261
1114,2495863,JAC566507,00-0024279,30878,3009
1115,2533052,WOR723988,00-0029257,38581,7054
1116,2530598,ROS612742,00-0028249,37749,6476
1117,1072,FIN403212,00-0026231,33172,4405
1118,2532908,MCM604764,00-0029211,38663,7133
1119,2506147,KUH609436,00-0022999,30118,2686
1120,,,00-0028349,37851,6568
1121,1032,NEL517441,00-0026176,33117,4350
1122,,SIT702706,00-0026275,33216,4449
1123,497030,NEW220274,00-0027768,35608,5692
1124,2507232,,00-0025580,32386,3809
1125,2530703,,00-0028598,38078,6752
1126,2532826,,00-0029284,38662,7132
1127,496833,NEA261017,00-0027664,35495,5581
1128,496727,BUR426788,00-0027676,35510,5596
1129,2533048,PER679695,00-0029408,38558,7033
1130,2495448,,00-0028002,37139,6216
1131,2504763,PIC781272,00-0020515,26247,799
1132,2508137,TAY682237,00-0028156,37293,6370
1133,2533333,RIC617550,00-0029201,39184,7456
1134,2533055,,00-0029291,38693,7155
1135,,,00-0026664,34883,5510
1136,,LAN483492,00-0027078,34560,5032
1137,,,00-0022975,30092,2575
1138,2506789,WIL545231,00-0024061,31517,3558
1139,,SIL132154,00-0029254,38570,7044
1140,,,00-0027213,35719,5793
1141,497110,,00-0027692,35528,5613
1142,2531089,,00-0028706,38173,6824
1143,,,00-0029304,38736,7192
1144,497302,LAF184731,00-0027681,35517,5602
1145,,,00-0027707,35545,5630
1146,,BEL256488,00-0028738,38207,6848
1147,2495455,,00-0027939,37074,6153
1148,80668,MUN472912,00-0026944,34667,5140
1149,1292,GOD267860,00-0026207,33148,4381
1150,2507187,JOH106479,00-0025470,32276,3699
1151,,,00-0029737,39906,8109
1152,2499257,JON179862,00-0028128,37265,6342
1153,2534748,,00-0029305,38746,7201
1154,,,00-0027795,35637,5721
1155,2495979,WIL221323,00-0024242,30841,2972
1156,2507853,COL653265,00-0027263,35771,5825
1157,,,00-0028095,37232,6309
1158,2532999,,00-0029270,38633,7103
1159,2499273,KEA506049,00-0028169,37306,6383
1160,,WIL292481,00-0026715,34934,5341
1161,,,00-0023602,29996,2386
1162,71309,GAN308500,00-0026858,35102,5443
1163,496792,HAR101120,00-0027774,35614,5698
1164,2495700,,00-0025418,32224,3647
1165,,,00-0026346,33287,4520
1166,,,00-0029035,38982,7686
1167,79605,MAU217290,00-0027170,35293,5491
1168,,DOC412666,00-0028694,38161,6814
1169,89818,WIL349409,00-0027043,34520,4992
1170,,,00-0027485,36004,5976
1171,,JAN681650,00-0026027,33557,4712
1172,497108,CLA709185,00-0027659,35487,5573
1173,,,00-0029271,38634,7104
1174,2495545,BEA530518,00-0025412,32218,3641
1175,949,STE770966,00-0026153,33094,4327
1176,,GRO400181,00-0022117,28044,1324
1177,2532920,,00-0029285,38673,7649
1178,2508121,THO264264,00-0028081,37218,6295
1179,,,00-0029717,38379,7000
1180,,,00-0028070,37207,6284
1181,2504162,GRA217171,00-0019536,26127,730
1182,,,00-0029637,39592,7613
1183,,,00-0025761,32909,4085
1184,2533056,KUE289610,00-0029248,38539,7015
1185,2530474,,00-0028339,37841,6558
1186,2507428,TOL160452,00-0026069,33602,4740
1187,,CHA276106,00-0029400,39304,7521
1188,,,00-0029059,39006,7370
1189,,,00-0029480,39362,7754
1190,2495655,KAL275632,00-0025446,32252,3675
1191,,,00-0028035,37172,6249
1192,2504595,,00-0020337,26294,837
1193,,,00-0029401,39305,7522
1194,,,00-0027385,35898,5909
1195,2506352,,00-0023448,29839,2231
1196,,MAS806653,00-0027445,35958,5948
1197,,,00-0027713,35552,5637
1198,2532832,DEN095169,00-0029596,38754,7208
1199,2495453,HOL497389,00-0028263,37763,6489
1200,,,00-0029728,39575,8558
1201,2539197,WIL438575,00-0030110,40159,7993
1202,2532797,,00-0029239,39212,7469
1203,496778,,00-0027838,35688,5769
1204,2495838,,00-0024408,31009,3139
1205,496953,SPI225805,00-0027668,35501,5587
1206,2533538,,00-0029585,38551,7027
1207,,CON485281,00-0022979,30096,2540
1208,2506619,FEL481366,00-0023752,31072,3309
1209,,AIK240111,00-0028496,37976,6670
1210,,,00-0030124,40193,8028
1211,,,00-0021192,27197,1072
1212,494287,,00-0027647,35466,5552
1213,,,00-0026335,33276,4509
1214,2533057,HIG766208,00-0029669,38555,7030
1215,,,00-0022710,29069,1837
1216,2508101,DEV145356,00-0027925,36473,6142
1217,2532831,DEM598354,00-0029722,39778,7760
1218,2530605,TAR421567,00-0028251,37751,6478
1219,,,00-0027661,35492,5578
1220,776,MAY651489,00-0026150,33091,4324
1221,,BOG427290,00-0028570,38050,6727
1222,,,00-0029241,39214,7710
